subject,session,AcqGroup
sub-NDARYN484LLR,HBNsiteSI,2
sub-NDARYU323ZDJ,HBNsiteSI,2
sub-NDARZG623FYX,HBNsiteSI,2
sub-NDARKR010EN7,HBNsiteSI,2
sub-NDARZW013RUH,HBNsiteSI,2
sub-NDARZV766YXP,HBNsiteSI,2
sub-NDARZT772PU4,HBNsiteSI,2
sub-NDARZP564MHU,HBNsiteSI,2
sub-NDARZJ414CAA,HBNsiteSI,2
sub-NDARZH517ZVK,HBNsiteSI,2
sub-NDARZG263HRK,HBNsiteSI,2
sub-NDARYU620RH9,HBNsiteSI,2
sub-NDARZF949WTW,HBNsiteSI,2
sub-NDARZE542ZVH,HBNsiteSI,2
sub-NDARZD991YLG,HBNsiteSI,2
sub-NDARZB377WZJ,HBNsiteSI,2
sub-NDARYZ408VWW,HBNsiteSI,2
sub-NDARYY218AGA,HBNsiteSI,2
sub-NDARYX530MZU,HBNsiteSI,2
sub-NDARXF956ZU6,HBNsiteSI,2
sub-NDARXF441RHQ,HBNsiteSI,2
sub-NDARXE684LUY,HBNsiteSI,2
sub-NDARVB607WW4,HBNsiteSI,2
sub-NDARVG971CHH,HBNsiteSI,2
sub-NDARVG461LA2,HBNsiteSI,2
sub-NDARVG148WHV,HBNsiteSI,2
sub-NDARVC246ZY8,HBNsiteSI,2
sub-NDARVB811FVD,HBNsiteSI,2
sub-NDARVM685MER,HBNsiteSI,2
sub-NDARUY876VL1,HBNsiteSI,2
sub-NDARUT792WX7,HBNsiteSI,2
sub-NDARUM991EE8,HBNsiteSI,2
sub-NDARUM569EV1,HBNsiteSI,2
sub-NDARUL881JR9,HBNsiteSI,2
sub-NDARUL341DD2,HBNsiteSI,2
sub-NDARUJ646APQ,HBNsiteSI,2
sub-NDARVH070WH6,HBNsiteSI,2
sub-NDARVN646NZP,HBNsiteSI,2
sub-NDARWV155PRG,HBNsiteSI,2
sub-NDARXB704HFD,HBNsiteSI,2
sub-NDARWZ709DLY,HBNsiteSI,2
sub-NDARWZ283CWB,HBNsiteSI,2
sub-NDARWX033HYK,HBNsiteSI,2
sub-NDARWW901MTC,HBNsiteSI,2
sub-NDARWV677EFC,HBNsiteSI,2
sub-NDARWV470ATB,HBNsiteSI,2
sub-NDARWP237VB3,HBNsiteSI,2
sub-NDARVT231LJG,HBNsiteSI,2
sub-NDARWJ087HKJ,HBNsiteSI,2
sub-NDARWJ019VGU,HBNsiteSI,2
sub-NDARWF090RZ7,HBNsiteSI,2
sub-NDARWE145GN9,HBNsiteSI,2
sub-NDARWC737UJ0,HBNsiteSI,2
sub-NDARWB685NUG,HBNsiteSI,2
sub-NDARKR195PL9,HBNsiteSI,2
sub-NDAREC182WW2,HBNsiteSI,2
sub-NDARKM551DA4,HBNsiteSI,2
sub-NDAREF057VX5,HBNsiteSI,2
sub-NDARDB804YHE,HBNsiteSI,2
sub-NDARDH328DR9,HBNsiteSI,2
sub-NDARDK983BDA,HBNsiteSI,2
sub-NDARDM425CG2,HBNsiteSI,2
sub-NDARDN770HY6,HBNsiteSI,2
sub-NDARDR658DRA,HBNsiteSI,2
sub-NDARDU799BZF,HBNsiteSI,2
sub-NDARDX469TC1,HBNsiteSI,2
sub-NDARDX770PJK,HBNsiteSI,2
sub-NDARDZ946KVL,HBNsiteSI,2
sub-NDAREK375DKR,HBNsiteSI,2
sub-NDARCW419GBD,HBNsiteSI,2
sub-NDAREK544ENR,HBNsiteSI,2
sub-NDAREK947FYP,HBNsiteSI,2
sub-NDAREL063PMX,HBNsiteSI,2
sub-NDAREM018TJQ,HBNsiteSI,2
sub-NDAREM141CKP,HBNsiteSI,2
sub-NDAREY962BM7,HBNsiteSI,2
sub-NDAREZ098ZPE,HBNsiteSI,2
sub-NDARFA464HJQ,HBNsiteSI,2
sub-NDARFB107PVH,HBNsiteSI,2
sub-NDARFB500HHN,HBNsiteSI,2
sub-NDARDA695XTL,HBNsiteSI,2
sub-NDARCP360AFD,HBNsiteSI,2
sub-NDARAD481FXF,HBNsiteSI,2
sub-NDARAE199TDD,HBNsiteSI,2
sub-NDARAJ366ZFA,HBNsiteSI,2
sub-NDARAM277WZT,HBNsiteSI,2
sub-NDARAR025WX4,HBNsiteSI,2
sub-NDARAT100AEQ,HBNsiteSI,2
sub-NDARAT299YRR,HBNsiteSI,2
sub-NDARAV747WVL,HBNsiteSI,2
sub-NDARAV894XWD,HBNsiteSI,2
sub-NDARAV945MCQ,HBNsiteSI,2
sub-NDARBA521RA8,HBNsiteSI,2
sub-NDARCL080RHP,HBNsiteSI,2
sub-NDARBB854DRN,HBNsiteSI,2
sub-NDARBG702FED,HBNsiteSI,2
sub-NDARBK669XJQ,HBNsiteSI,2
sub-NDARBM213BEA,HBNsiteSI,2
sub-NDARBU112XZE,HBNsiteSI,2
sub-NDARBV364MBC,HBNsiteSI,2
sub-NDARBZ216FW8,HBNsiteSI,2
sub-NDARCA186WGH,HBNsiteSI,2
sub-NDARCB959FY4,HBNsiteSI,2
sub-NDARCD401HGZ,HBNsiteSI,2
sub-NDARCJ007GF8,HBNsiteSI,2
sub-NDARET653TAM,HBNsiteSI,2
sub-NDARFM080VAF,HBNsiteSI,2
sub-NDARHM615PJH,HBNsiteSI,2
