subject,session,AcqGroup
NDARWT449PUN,HBNsiteRU,3
NDARXY240WJC,HBNsiteRU,3
NDARXT822TAA,HBNsiteRU,3
NDARXR637JER,HBNsiteRU,3
NDARNT541VT2,HBNsiteRU,3
NDARNR734JZH,HBNsiteRU,3
NDARNM783ZVV,HBNsiteRU,3
NDARNL134VF0,HBNsiteRU,3
NDARND348HB3,HBNsiteRU,3
NDARNK768THB,HBNsiteRU,3
NDARPE056ACA,HBNsiteRU,3
NDARPA570LBF,HBNsiteRU,3
NDARNZ792HBN,HBNsiteRU,3
NDARNC561KDP,HBNsiteRU,3
NDARPH834YB1,HBNsiteRU,3
NDARMM951YEH,HBNsiteRU,3
NDARMM326JCB,HBNsiteRU,3
NDARMM137PT6,HBNsiteRU,3
NDARMM005DLK,HBNsiteRU,3
NDARML024FF2,HBNsiteRU,3
NDARMJ849UKD,HBNsiteRU,3
NDARMJ334ZK3,HBNsiteRU,3
NDARMG196KV4,HBNsiteRU,3
NDARMF508PA2,HBNsiteRU,3
NDARUA832MYV,HBNsiteRU,3
NDARMN302YAV,HBNsiteRU,3
NDARMN376BMF,HBNsiteRU,3
NDARMV274TAY,HBNsiteRU,3
NDARMT784NED,HBNsiteRU,3
