subject,session,AcqGroup
NDARDU799BZF,HBNsiteSI,1
NDARDX469TC1,HBNsiteSI,1
NDARDX770PJK,HBNsiteSI,1
NDARDZ946KVL,HBNsiteSI,1
NDAREK375DKR,HBNsiteSI,1
NDARCW419GBD,HBNsiteSI,1
NDAREK544ENR,HBNsiteSI,1
NDAREK947FYP,HBNsiteSI,1
NDAREL063PMX,HBNsiteSI,1
NDAREM018TJQ,HBNsiteSI,1
NDAREM141CKP,HBNsiteSI,1
NDAREY962BM7,HBNsiteSI,1
NDAREZ098ZPE,HBNsiteSI,1
NDARFA464HJQ,HBNsiteSI,1
NDARFB107PVH,HBNsiteSI,1
NDARFB500HHN,HBNsiteSI,1
NDARDA695XTL,HBNsiteSI,1
NDARCP360AFD,HBNsiteSI,1
NDARAD481FXF,HBNsiteSI,1
NDARAE199TDD,HBNsiteSI,1
NDARAJ366ZFA,HBNsiteSI,1
NDARAM277WZT,HBNsiteSI,1
NDARAR025WX4,HBNsiteSI,1
NDARAT100AEQ,HBNsiteSI,1
NDARAT299YRR,HBNsiteSI,1
NDARAV747WVL,HBNsiteSI,1
NDARAV894XWD,HBNsiteSI,1
NDARAV945MCQ,HBNsiteSI,1
NDARBA521RA8,HBNsiteSI,1
NDARCL080RHP,HBNsiteSI,1
NDARBB854DRN,HBNsiteSI,1
NDARBG702FED,HBNsiteSI,1
NDARBK669XJQ,HBNsiteSI,1
NDARBM213BEA,HBNsiteSI,1
NDARBU112XZE,HBNsiteSI,1
NDARBV364MBC,HBNsiteSI,1
NDARBZ216FW8,HBNsiteSI,1
NDARCA186WGH,HBNsiteSI,1
NDARCB959FY4,HBNsiteSI,1
NDARCD401HGZ,HBNsiteSI,1
NDARCJ007GF8,HBNsiteSI,1
NDARET653TAM,HBNsiteSI,1
NDARFM080VAF,HBNsiteSI,1
NDARHM615PJH,HBNsiteSI,1
NDARHP558MGA,HBNsiteSI,1
NDARHR944BBY,HBNsiteSI,1
NDARHW216PER,HBNsiteSI,1
NDARHX739YBW,HBNsiteSI,1
NDARHX877BLQ,HBNsiteSI,1
NDARHZ439EBY,HBNsiteSI,1
NDARFN452VPC,HBNsiteSI,1
NDARJK085PZL,HBNsiteSI,1
NDARJM708VGE,HBNsiteSI,1
NDARJP489HCE,HBNsiteSI,1
NDARJR525HTX,HBNsiteSI,1
NDARJR687LGX,HBNsiteSI,1
NDARJT606WGQ,HBNsiteSI,1
NDARJT730WP0,HBNsiteSI,1
NDARJV894XP2,HBNsiteSI,1
NDARKA429EPF,HBNsiteSI,1
NDARKC403LRW,HBNsiteSI,1
NDARKC452YVR,HBNsiteSI,1
NDARKF615JNZ,HBNsiteSI,1
NDARKG785VAJ,HBNsiteSI,1
NDARKH421UB1,HBNsiteSI,1
NDARKH741PL8,HBNsiteSI,1
NDARHP176DPE,HBNsiteSI,1
NDARJC514CE0,HBNsiteSI,1
NDARGL963HU4,HBNsiteSI,1
NDARFR109LKT,HBNsiteSI,1
NDARFT834NT1,HBNsiteSI,1
NDARFW130NGG,HBNsiteSI,1
NDARHM273AXL,HBNsiteSI,1
NDARFW444PN1,HBNsiteSI,1
NDARFY612EMR,HBNsiteSI,1
NDARFZ296UNG,HBNsiteSI,1
NDARGA967MGC,HBNsiteSI,1
NDARGE366WNC,HBNsiteSI,1
NDARGL834CMQ,HBNsiteSI,1
NDARFW292PBD,HBNsiteSI,1
NDARGM498YFL,HBNsiteSI,1
NDARHF023VG3,HBNsiteSI,1
NDARHL358LGQ,HBNsiteSI,1
NDARGT022BEW,HBNsiteSI,1
NDARHL238VL2,HBNsiteSI,1
NDARHJ946UPH,HBNsiteSI,1
NDARHD059PEQ,HBNsiteSI,1
NDARHB993EV0,HBNsiteSI,1
NDARGY148EVU,HBNsiteSI,1
NDARGY054ENV,HBNsiteSI,1
NDARFG851ZNZ,HBNsiteCBIC,2
NDARHG594GKH,HBNsiteCBIC,2
NDARHG188YE9,HBNsiteCBIC,2
NDARHE899FJV,HBNsiteCBIC,2
NDARHC825ZFZ,HBNsiteCBIC,2
NDARGU844NZ3,HBNsiteCBIC,2
NDARHH819LH3,HBNsiteCBIC,2
NDARHX963YU1,HBNsiteCBIC,2
NDARHX628PC6,HBNsiteCBIC,2
NDARGR125APK,HBNsiteCBIC,2
NDARGB000CW8,HBNsiteCBIC,2
NDARFX083RCV,HBNsiteCBIC,2
NDARFV061AR5,HBNsiteCBIC,2
NDARFU916UZY,HBNsiteCBIC,2
NDARFU395UBW,HBNsiteCBIC,2
NDARFT787HJW,HBNsiteCBIC,2
NDARGL085RTW,HBNsiteCBIC,2
NDARGH842VFY,HBNsiteCBIC,2
NDARGF445UFB,HBNsiteCBIC,2
NDARGE994BMX,HBNsiteCBIC,2
NDARGB528CP8,HBNsiteCBIC,2
NDARKZ312XR1,HBNsiteCBIC,2
NDARKX528PH3,HBNsiteCBIC,2
NDARKX371CJY,HBNsiteCBIC,2
NDARKW383ZPF,HBNsiteCBIC,2
NDARKW010CT2,HBNsiteCBIC,2
