subject,session,AcqGroup
sub-NDARRX819BZ0,HBNsiteRU,2
sub-NDARRL660CME,HBNsiteRU,2
sub-NDARRA767WB7,HBNsiteRU,2
sub-NDARRA537FWW,HBNsiteRU,2
sub-NDARRB359CRR,HBNsiteRU,2
sub-NDARPW915RGD,HBNsiteRU,2
sub-NDARPW786GC4,HBNsiteRU,2
sub-NDARPW313LAJ,HBNsiteRU,2
sub-NDARPV303LAX,HBNsiteRU,2
sub-NDARPV145KGL,HBNsiteRU,2
sub-NDARRK882CLT,HBNsiteRU,2
sub-NDARRJ989YPA,HBNsiteRU,2
sub-NDARTW889JN9,HBNsiteRU,2
sub-NDARTW850GHU,HBNsiteRU,2
sub-NDARUA832MYV,HBNsiteRU,2
sub-NDARTU777GVV,HBNsiteRU,2
sub-NDARUJ779NM0,HBNsiteRU,2
sub-NDARUG323DM3,HBNsiteRU,2
sub-NDARUG278FNY,HBNsiteRU,2
sub-NDARUE603CHQ,HBNsiteRU,2
sub-NDARUC851WHU,HBNsiteRU,2
sub-NDARTT194LTU,HBNsiteRU,2
sub-NDARTN487KDK,HBNsiteRU,2
sub-NDARTH473LF8,HBNsiteRU,2
sub-NDARTK933KL9,HBNsiteRU,2
sub-NDARTK834FT9,HBNsiteRU,2
sub-NDARTK691PJJ,HBNsiteRU,2
sub-NDARMV274TAY,HBNsiteRU,2
sub-NDARND697FLK,HBNsiteRU,2
sub-NDARND348HB3,HBNsiteRU,2
sub-NDARNC561KDP,HBNsiteRU,2
sub-NDARML024FF2,HBNsiteRU,2
sub-NDARMJ849UKD,HBNsiteRU,2
sub-NDARMJ334ZK3,HBNsiteRU,2
sub-NDARMG196KV4,HBNsiteRU,2
sub-NDARMF508PA2,HBNsiteRU,2
sub-NDARMM005DLK,HBNsiteRU,2
sub-NDARMR039JV5,HBNsiteRU,2
sub-NDARMT784NED,HBNsiteRU,2
sub-NDARMT732GKM,HBNsiteRU,2
sub-NDARMM137PT6,HBNsiteRU,2
sub-NDARMN376BMF,HBNsiteRU,2
sub-NDARMN302YAV,HBNsiteRU,2
sub-NDARMM951YEH,HBNsiteRU,2
sub-NDARMM326JCB,HBNsiteRU,2
sub-NDARPE056ACA,HBNsiteRU,2
sub-NDARPH834YB1,HBNsiteRU,2
sub-NDARPL201YL4,HBNsiteRU,2
sub-NDARNR734JZH,HBNsiteRU,2
sub-NDARNM783ZVV,HBNsiteRU,2
sub-NDARNL134VF0,HBNsiteRU,2
sub-NDARNK768THB,HBNsiteRU,2
sub-NDARNT541VT2,HBNsiteRU,2
sub-NDARPA570LBF,HBNsiteRU,2
sub-NDARNZ792HBN,HBNsiteRU,2
sub-NDARXY240WJC,HBNsiteRU,2
sub-NDARXF203DCD,HBNsiteRU,2
sub-NDARXG571WPL,HBNsiteRU,2
sub-NDARXT822TAA,HBNsiteRU,2
sub-NDARXR637JER,HBNsiteRU,2
sub-NDARZK753WGR,HBNsiteRU,2
sub-NDARZK732FZ0,HBNsiteRU,2
sub-NDARZJ603JM0,HBNsiteRU,2
sub-NDARZL855WVA,HBNsiteRU,2
sub-NDARZE850WXD,HBNsiteRU,2
sub-NDARZU822WN3,HBNsiteRU,2
sub-NDARYL758JGG,HBNsiteRU,2
sub-NDARYL124VM6,HBNsiteRU,2
sub-NDARYZ693DE2,HBNsiteRU,2
sub-NDARYY664KHF,HBNsiteRU,2
sub-NDARYY218LU2,HBNsiteRU,2
sub-NDARYX592YYR,HBNsiteRU,2
